,p,comp,diameter,avg_short_path,density,avg_clustering
952,0.62,1,2,1.3879310344827587,0.6120689655172413,0.6164054126835226
953,0.63,1,2,1.3735632183908046,0.6264367816091954,0.623637644181834
954,0.64,1,2,1.3555381400208986,0.6444618599791013,0.6435570727268302
955,0.65,1,2,1.3484848484848484,0.6515151515151515,0.65012588122319
956,0.66,1,2,1.3330721003134796,0.6669278996865203,0.6692994988745623
957,0.67,1,2,1.3377742946708464,0.6622257053291536,0.661618753327907
958,0.68,1,2,1.3025078369905956,0.6974921630094044,0.697028383731319
959,0.6900000000000001,1,2,1.3079937304075235,0.6920062695924765,0.6940242116656892
960,0.7000000000000001,1,2,1.3079937304075235,0.6920062695924765,0.6928281222168289
961,0.7100000000000001,1,2,1.3040752351097178,0.6959247648902821,0.6961685938610139
962,0.72,1,2,1.281347962382445,0.7186520376175548,0.7196621922683845
963,0.73,1,2,1.256269592476489,0.7437304075235109,0.7440136196443116
964,0.74,1,2,1.2614942528735633,0.7385057471264368,0.7365204527951771
965,0.75,1,2,1.258098223615465,0.741901776384535,0.7414687500590489
966,0.76,1,2,1.241118077324974,0.7588819226750261,0.7588101508779389
967,0.77,1,2,1.2306687565308254,0.7693312434691745,0.770004928498215
968,0.78,1,2,1.2236154649947752,0.7763845350052246,0.7768191472484287
969,0.79,1,2,1.213949843260188,0.7860501567398119,0.7857218257055625
970,0.8,1,2,1.2082027168234064,0.7917972831765935,0.7906732918312802
971,0.81,1,2,1.1954022988505748,0.8045977011494253,0.8041303342542421
972,0.8200000000000001,1,2,1.1812957157784745,0.8187042842215256,0.8187461378907511
973,0.8300000000000001,1,2,1.173719958202717,0.8262800417972832,0.8267349124181647
974,0.8400000000000001,1,2,1.154649947753396,0.845350052246604,0.8447566533906141
975,0.85,1,2,1.1499477533960292,0.8500522466039707,0.8504274104496886
976,0.86,1,2,1.1400208986415883,0.8599791013584117,0.8618992475826162
977,0.87,1,2,1.1253918495297806,0.8746081504702194,0.8742027344713569
978,0.88,1,2,1.1319226750261233,0.8680773249738767,0.868654803044015
979,0.89,1,2,1.107105538140021,0.8928944618599791,0.8930879525299293
980,0.9,1,2,1.1018808777429467,0.8981191222570533,0.8980749359285366
981,0.91,1,2,1.0914315569487982,0.9085684430512017,0.9089822681844635
982,0.92,1,2,1.083594566353187,0.9164054336468129,0.9157182716404183
983,0.93,1,2,1.0741901776384535,0.9258098223615465,0.9259719889107564
984,0.9400000000000001,1,2,1.0608672936259143,0.9391327063740856,0.9390981443004308
985,0.9500000000000001,1,2,1.043103448275862,0.9568965517241379,0.9567779093549096
986,0.9600000000000001,1,2,1.038662486938349,0.9613375130616509,0.9617355818856314
987,0.97,1,2,1.0303030303030303,0.9696969696969697,0.9697099396053962
988,0.98,1,2,1.0141065830721003,0.9858934169278997,0.9860010954853116
989,0.99,1,2,1.008881922675026,0.9911180773249739,0.991117819266405
990,0.01,57,0,0.0,0.008098223615464995,0.0
991,0.02,17,0,0.0,0.022204806687565307,0.013257575757575758
992,0.03,12,0,0.0,0.02586206896551724,0.0
993,0.04,4,0,0.0,0.04075235109717868,0.027489177489177487
994,0.05,1,6,3.1418495297805644,0.049895506792058515,0.04647366522366522
995,0.060000000000000005,1,5,2.8173981191222572,0.06269592476489028,0.061079198579198586
996,0.06999999999999999,1,5,2.64576802507837,0.06922675026123302,0.03607257641348551
997,0.08,1,4,2.4302507836990594,0.08594566353187043,0.09111633316178769
998,0.09,1,4,2.350835945663532,0.09169278996865204,0.10129825982098704
999,0.09999999999999999,1,4,2.265151515151515,0.10109717868338558,0.10248116782207685
1000,0.11,1,4,2.1980146290491116,0.11102403343782655,0.10640815846363968
1001,0.12,1,4,2.1632706374085684,0.11624869383490073,0.11224980085274196
1002,0.13,1,4,2.116771159874608,0.12199582027168233,0.1200853235445481
1003,0.14,1,3,2.0031347962382444,0.1428944618599791,0.14672080292506687
1004,0.15000000000000002,1,3,1.9480146290491118,0.1536050156739812,0.16396982067718058
1005,0.16,1,3,1.945141065830721,0.15308254963427378,0.15156486246352888
1006,0.17,1,3,1.907262277951933,0.16797283176593522,0.18224083040133304
1007,0.18000000000000002,1,3,1.862330198537095,0.1812957157784744,0.18536616824049207
1008,0.19,1,3,1.856060606060606,0.18782654127481713,0.19599509870207307
1009,0.2,1,3,1.8176593521421107,0.20506792058516196,0.208064359811513
1010,0.21000000000000002,1,3,1.825496342737722,0.19984326018808776,0.20233823943969356
1011,0.22,1,3,1.794932079414838,0.2142110762800418,0.21920155657126997
1012,0.23,1,3,1.7928422152560084,0.2173458725182863,0.21295053842448716
1013,0.24000000000000002,1,3,1.7601880877742946,0.2421630094043887,0.23601123563097542
1014,0.25,1,3,1.7505224660397074,0.25104493207941486,0.2564836143219489
1015,0.26,1,3,1.7374608150470219,0.26410658307210033,0.25222279342345216
1016,0.27,1,3,1.7322361546499478,0.26828631138975967,0.2696492828842241
1017,0.28,1,3,1.7202194357366771,0.28082549634273773,0.282524954967607
1018,0.29000000000000004,1,3,1.7173458725182864,0.2829153605015674,0.28295216221270575
1019,0.3,1,3,1.7016718913270636,0.29858934169278994,0.3045420798793939
1020,0.31,1,2,1.6765935214211076,0.3234064785788924,0.32863999187428994
1021,0.32,1,2,1.6857366771159874,0.31426332288401254,0.31130490580340464
1022,0.33,1,3,1.6773772204806687,0.322884012539185,0.3215300216663508
1023,0.34,1,2,1.6750261233019854,0.32497387669801464,0.3331782273274043
1024,0.35000000000000003,1,2,1.6408045977011494,0.35919540229885055,0.3595467734742254
1025,0.36000000000000004,1,2,1.6350574712643677,0.3649425287356322,0.3623657690488147
1026,0.37,1,2,1.6180773249738767,0.3819226750261233,0.3841522923422348
1027,0.38,1,2,1.6209508881922674,0.3790491118077325,0.38015881201729584
1028,0.39,1,2,1.6175548589341693,0.3824451410658307,0.381496235510171
1029,0.4,1,2,1.5882967607105538,0.4117032392894462,0.41546368741402573
1030,0.41000000000000003,1,2,1.600835945663532,0.3991640543364681,0.4013822236761349
1031,0.42000000000000004,1,2,1.5804597701149425,0.41954022988505746,0.42181038075299976
1032,0.43,1,2,1.567398119122257,0.43260188087774293,0.4346713439874643
1033,0.44,1,2,1.551201671891327,0.44879832810867293,0.4487245526003385
1034,0.45,1,2,1.5553814002089865,0.4446185997910136,0.4436872180102887
1035,0.46,1,2,1.5263845350052248,0.47361546499477536,0.47719180326102956
1036,0.47000000000000003,1,2,1.5253396029258097,0.47466039707419017,0.47505378139321724
1037,0.48000000000000004,1,2,1.5339602925809823,0.4660397074190178,0.46452059310791416
1038,0.49,1,2,1.5138453500522466,0.48615464994775337,0.4875723076150033
1039,0.5,1,2,1.5020898641588296,0.49791013584117033,0.4975967692543363
1040,0.51,1,2,1.4890282131661443,0.5109717868338558,0.5130811039893218
1041,0.52,1,2,1.4908568443051202,0.5091431556948798,0.5095819151117877
1042,0.53,1,2,1.4715256008359456,0.5284743991640544,0.5294767774960173
1043,0.54,1,2,1.4592476489028212,0.5407523510971787,0.5416644623180088
1044,0.55,1,2,1.446969696969697,0.553030303030303,0.5536679634301042
1045,0.56,1,2,1.4305120167189134,0.5694879832810867,0.568396966488317
1046,0.5700000000000001,1,2,1.43521421107628,0.56478578892372,0.5645860602720996
1047,0.5800000000000001,1,2,1.4148380355276906,0.5851619644723093,0.586628408635864
1048,0.59,1,2,1.41901776384535,0.58098223615465,0.5809265587391014
1049,0.6,1,2,1.4056948798328108,0.5943051201671892,0.5976689104206507
1050,0.61,1,2,1.396551724137931,0.603448275862069,0.6037983975881782
1051,0.62,1,2,1.3772204806687565,0.6227795193312434,0.6238121354424815
1052,0.63,1,2,1.3552769070010449,0.644723092998955,0.6465899642716125
1053,0.64,1,2,1.3544932079414838,0.6455067920585162,0.6452197186456654
1054,0.65,1,2,1.3450888192267503,0.6549111807732497,0.6557954202382752
1055,0.66,1,2,1.3440438871473355,0.6559561128526645,0.6543510438935829
1056,0.67,1,2,1.3351619644723094,0.6648380355276907,0.6653121174900123
1057,0.68,1,2,1.3239289446185998,0.6760710553814002,0.6777623278743007
1058,0.6900000000000001,1,2,1.3207941483803554,0.6792058516196448,0.6814088211925077
1059,0.7000000000000001,1,2,1.3132183908045978,0.6867816091954023,0.6882396669305864
1060,0.7100000000000001,1,2,1.2938871473354232,0.7061128526645768,0.7057273944857282
1061,0.72,1,2,1.2816091954022988,0.7183908045977011,0.7194966728487352
1062,0.73,1,2,1.271682340647858,0.7283176593521421,0.7273889934623837
1063,0.74,1,2,1.2677638453500522,0.7322361546499477,0.7322877359036876
1064,0.75,1,2,1.2547021943573669,0.7452978056426333,0.7439797004798602
1065,0.76,1,2,1.2270114942528736,0.7729885057471264,0.7743292586223589
1066,0.77,1,2,1.2340647857889238,0.7659352142110762,0.7656804402749792
1067,0.78,1,2,1.216562173458725,0.7834378265412748,0.7829654461118658
1068,0.79,1,2,1.2097701149425288,0.7902298850574713,0.7924353952298074
1069,0.8,1,2,1.1956635318704285,0.8043364681295716,0.8052505948803635
1070,0.81,1,2,1.1802507836990597,0.8197492163009404,0.8203856442700307
1071,0.8200000000000001,1,2,1.1758098223615465,0.8241901776384535,0.8239734088194719
1072,0.8300000000000001,1,2,1.1758098223615465,0.8241901776384535,0.8265766341495883
1073,0.8400000000000001,1,2,1.1549111807732497,0.8450888192267503,0.8454885348730518
1074,0.85,1,2,1.1468129571577848,0.8531870428422152,0.8531326367280605
1075,0.86,1,2,1.1489028213166144,0.8510971786833855,0.8520293200613697
1076,0.87,1,2,1.1191222570532915,0.8808777429467085,0.8804816192442
1077,0.88,1,2,1.115203761755486,0.8847962382445141,0.8851718904813314
1078,0.89,1,2,1.1107628004179728,0.8892371995820272,0.8893570645116529
1079,0.9,1,2,1.1063218390804597,0.8936781609195402,0.8941812296416294
1080,0.91,1,2,1.0909090909090908,0.9090909090909091,0.9084522449258582
1081,0.92,1,2,1.0770637408568442,0.9229362591431557,0.9229179149948551
1082,0.93,1,2,1.0697492163009403,0.9302507836990596,0.930404374791925
1083,0.9400000000000001,1,2,1.0600835945663531,0.9399164054336469,0.9398026817213888
1084,0.9500000000000001,1,2,1.0506792058516197,0.9493207941483803,0.9492271749692095
1085,0.9600000000000001,1,2,1.040491118077325,0.959508881922675,0.9592422644277628
1086,0.97,1,2,1.0282131661442007,0.9717868338557993,0.9716713526090477
1087,0.98,1,2,1.0201149425287357,0.9798850574712644,0.9799023459053441
1088,0.99,1,2,1.0094043887147335,0.9905956112852664,0.9905553418060987
1089,0.01,49,0,0.0,0.01018808777429467,0.0
1090,0.02,27,0,0.0,0.017763845350052248,0.0
1091,0.03,5,0,0.0,0.03343782654127482,0.01818181818181818
1092,0.04,6,0,0.0,0.03918495297805643,0.01378066378066378
1093,0.05,1,6,3.1533437826541273,0.049895506792058515,0.043605699855699856
1094,0.060000000000000005,1,6,2.9166666666666665,0.05851619644723093,0.05592532467532468
1095,0.06999999999999999,1,5,2.654388714733542,0.07027168234064786,0.0664452971271153
1096,0.08,1,4,2.3837513061650992,0.0906478578892372,0.09093671480035113
1097,0.09,1,4,2.4124869383490073,0.08646812957157785,0.07803660985479166
1098,0.09999999999999999,1,4,2.320271682340648,0.09639498432601881,0.08850483481165299
1099,0.11,1,4,2.180773249738767,0.1125914315569488,0.1104034334649307
1100,0.12,1,4,2.146551724137931,0.11572622779519331,0.10458091930351286
1101,0.13,1,4,2.099007314524556,0.12460815047021943,0.12686964884491617
1102,0.14,1,3,2.0094043887147337,0.13923719958202715,0.12492359467626848
1103,0.15000000000000002,1,3,1.9480146290491118,0.15412748171368862,0.15774547713038903
1104,0.16,1,3,1.9242424242424243,0.1593521421107628,0.15138458042957753
1105,0.17,1,3,1.9015151515151516,0.16666666666666666,0.1523630090747667
1106,0.18000000000000002,1,3,1.9022988505747127,0.1674503657262278,0.16784439636782714
1107,0.19,1,3,1.84717868338558,0.18573667711598746,0.19751168244706294
1108,0.2,1,3,1.8367293625914316,0.19043887147335423,0.18946376228265988
1109,0.21000000000000002,1,3,1.8077324973876698,0.211337513061651,0.21633584620708668
1110,0.22,1,3,1.7810867293625914,0.22570532915360503,0.22210770768866947
1111,0.23,1,3,1.7763845350052248,0.22910135841170323,0.22617823498133988
1112,0.24000000000000002,1,3,1.7675026123301985,0.23667711598746083,0.22943064064700677
1113,0.25,1,3,1.7612330198537096,0.24294670846394983,0.24751943029305065
1114,0.26,1,3,1.7460815047021943,0.256269592476489,0.2604898115154763
1115,0.27,1,3,1.7385057471264367,0.26306165099268547,0.2662046065466187
1116,0.28,1,2,1.7147335423197492,0.2852664576802508,0.27619016189664936
1117,0.29000000000000004,1,2,1.6998432601880877,0.3001567398119122,0.29771320698844267
1118,0.3,1,2,1.713166144200627,0.28683385579937304,0.2821627944231361
1119,0.31,1,2,1.6867816091954022,0.3132183908045977,0.3220775885362229
1120,0.32,1,2,1.6781609195402298,0.3218390804597701,0.3195961382442131
1121,0.33,1,2,1.6726750261233019,0.327324973876698,0.3284687756498707
1122,0.34,1,2,1.663531870428422,0.33646812957157785,0.33710824199342126
1123,0.35000000000000003,1,2,1.6515151515151516,0.3484848484848485,0.34340202041598833
1124,0.36000000000000004,1,2,1.6562173458725182,0.3437826541274817,0.3451475331602317
1125,0.37,1,2,1.628526645768025,0.3714733542319749,0.3669321189278809
1126,0.38,1,2,1.6353187042842214,0.36468129571577845,0.36537552727269346
1127,0.39,1,2,1.6118077324973876,0.3881922675026123,0.3869979222594957
1128,0.4,1,2,1.5948275862068966,0.4051724137931034,0.41001898740898535
1129,0.41000000000000003,1,2,1.5833333333333333,0.4166666666666667,0.41817189901923035
1130,0.42000000000000004,1,2,1.5603448275862069,0.4396551724137931,0.44361804953193656
1131,0.43,1,2,1.5671368861024033,0.43286311389759663,0.43690428254029534
1132,0.44,1,2,1.5410135841170325,0.4589864158829676,0.45677125919164985
1133,0.45,1,2,1.5480668756530827,0.45193312434691746,0.4475266535254381
1134,0.46,1,2,1.5454545454545454,0.45454545454545453,0.4559583950861548
1135,0.47000000000000003,1,2,1.5363113897596656,0.46368861024033436,0.4637288112562123
1136,0.48000000000000004,1,2,1.5303030303030303,0.4696969696969697,0.46654113196197144
1137,0.49,1,2,1.5060083594566354,0.4939916405433647,0.4943453857464482
1138,0.5,1,2,1.5052246603970743,0.4947753396029258,0.4964643581490286
1139,0.51,1,2,1.47675026123302,0.5232497387669801,0.5216746457574023
1140,0.52,1,2,1.4804075235109717,0.5195924764890282,0.5187992807692253
1141,0.53,1,2,1.4696969696969697,0.5303030303030303,0.5288682575670638
1142,0.54,1,2,1.45846394984326,0.5415360501567398,0.5448101921310845
1143,0.55,1,2,1.4378265412748172,0.5621734587251829,0.5620054822068998
1144,0.56,1,2,1.4265935214211076,0.5734064785788924,0.5767996528981029
1145,0.5700000000000001,1,2,1.43521421107628,0.56478578892372,0.5664670248798548
1146,0.5800000000000001,1,2,1.4265935214211076,0.5734064785788924,0.5703957443625302
1147,0.59,1,2,1.398380355276907,0.601619644723093,0.6009322523359347
1148,0.6,1,2,1.40282131661442,0.5971786833855799,0.595057856992521
1149,0.61,1,2,1.393939393939394,0.6060606060606061,0.603859949559702
1150,0.62,1,2,1.3782654127481713,0.6217345872518286,0.6233254665216813
1151,0.63,1,2,1.3918495297805642,0.6081504702194357,0.6065277495377803
1152,0.64,1,2,1.3665099268547545,0.6334900731452455,0.632125408017393
1153,0.65,1,2,1.3474399164054336,0.6525600835945663,0.652746467030516
1154,0.66,1,2,1.3356844305120168,0.6643155694879833,0.6658032781561191
1155,0.67,1,2,1.3278474399164055,0.6721525600835946,0.6717162907225928
1156,0.68,1,2,1.3226227795193313,0.6773772204806687,0.6750309045019601
1157,0.6900000000000001,1,2,1.3001567398119123,0.6998432601880877,0.6982361977154721
1158,0.7000000000000001,1,2,1.2988505747126438,0.7011494252873564,0.6992362941003397
1159,0.7100000000000001,1,2,1.2847439916405434,0.7152560083594567,0.7155410293190417
1160,0.72,1,2,1.275078369905956,0.7249216300940439,0.7256085047171855
1161,0.73,1,2,1.2651515151515151,0.7348484848484849,0.7333459870632627
1162,0.74,1,2,1.2586206896551724,0.7413793103448276,0.7409260834566364
1163,0.75,1,2,1.2502612330198537,0.7497387669801463,0.749315333596578
1164,0.76,1,2,1.247387669801463,0.7526123301985371,0.7532713593940351
1165,0.77,1,2,1.228317659352142,0.7716823406478579,0.7713806096999722
1166,0.78,1,2,1.2254440961337514,0.7745559038662487,0.7748103962359363
1167,0.79,1,2,1.2063740856844305,0.7936259143155695,0.7938530130426833
1168,0.8,1,2,1.2006269592476488,0.799373040752351,0.7996665210470412
1169,0.81,1,2,1.1854754440961337,0.8145245559038663,0.8141487454432608
1170,0.8200000000000001,1,2,1.1839080459770115,0.8160919540229885,0.8175410000409511
1171,0.8300000000000001,1,2,1.1666666666666667,0.8333333333333334,0.8340854791614052
1172,0.8400000000000001,1,2,1.1643155694879832,0.8356844305120167,0.8357662776370663
1173,0.85,1,2,1.160135841170324,0.839864158829676,0.8396745158675578
1174,0.86,1,2,1.1486415882967607,0.8513584117032393,0.8503557886511959
1175,0.87,1,2,1.1319226750261233,0.8680773249738767,0.8672732713982277
1176,0.88,1,2,1.1201671891327063,0.8798328108672936,0.880492111089199
1177,0.89,1,2,1.1112852664576802,0.8887147335423198,0.8887486646363837
1178,0.9,1,2,1.1013584117032393,0.8986415882967607,0.898708190202512
1179,0.91,1,2,1.0875130616509927,0.9124869383490073,0.9127521465793168
1180,0.92,1,2,1.0765412748171368,0.9234587251828631,0.9231415680689604
1181,0.93,1,2,1.0663531870428422,0.9336468129571578,0.9338410387291368
1182,0.9400000000000001,1,2,1.0577324973876698,0.9422675026123302,0.9421546084516486
1183,0.9500000000000001,1,2,1.0457157784743991,0.9542842215256009,0.9543309289317455
1184,0.9600000000000001,1,2,1.036050156739812,0.9639498432601881,0.9640301227854942
1185,0.97,1,2,1.0245559038662486,0.9754440961337513,0.9753326873198169
1186,0.98,1,2,1.0182863113897596,0.9817136886102403,0.9816610180647729
1187,0.99,1,2,1.0109717868338557,0.9890282131661442,0.9890451544208876
1188,0.01,50,0,0.0,0.009926854754440962,0.0
1189,0.02,26,0,0.0,0.01698014629049112,0.0
1190,0.03,12,0,0.0,0.027168234064785787,0.0
1191,0.04,2,0,0.0,0.04493207941483804,0.019606782106782107
1192,0.05,4,0,0.0,0.04075235109717868,0.04913419913419914
1193,0.060000000000000005,2,0,0.0,0.05616509926854754,0.048809523809523817
1194,0.06999999999999999,1,5,2.6298328108672937,0.07027168234064786,0.06156532861078313
1195,0.08,1,4,2.4631661442006267,0.08333333333333333,0.09132344927799473
1196,0.09,1,4,2.3518808777429467,0.09195402298850575,0.0967280509894146
1197,0.09999999999999999,1,4,2.308516196447231,0.09743991640543365,0.0967741223423041
1198,0.11,1,4,2.1507314524555903,0.11598746081504702,0.1043214361396179
1199,0.12,1,3,2.121995820271682,0.11990595611285267,0.10626832688998458
1200,0.13,1,3,2.0284743991640544,0.13688610240334378,0.1458956471830236
1201,0.14,1,3,2.050940438871473,0.13479623824451412,0.14482700362854456
1202,0.15000000000000002,1,3,2.0266457680250785,0.13845350052246605,0.1456965516853287
1203,0.16,1,3,1.913531870428422,0.1648380355276907,0.16516626511525184
1204,0.17,1,3,1.921630094043887,0.16562173458725182,0.16352700173766868
1205,0.18000000000000002,1,3,1.8777429467084639,0.17476489028213166,0.1727899021788141
1206,0.19,1,3,1.8443051201671892,0.1893939393939394,0.185324509700565
1207,0.2,1,3,1.79858934169279,0.2115987460815047,0.22084065553449184
1208,0.21000000000000002,1,3,1.8006792058516197,0.21316614420062696,0.21099212460857997
1209,0.22,1,3,1.7897074190177638,0.2223092998955068,0.22172762687922598
1210,0.23,1,3,1.7847439916405434,0.2225705329153605,0.21466668974621436
1211,0.24000000000000002,1,3,1.7748171368861023,0.23249738766980146,0.23075270998998956
1212,0.25,1,3,1.7502612330198537,0.25104493207941486,0.2602428255822992
1213,0.26,1,3,1.743730407523511,0.25888192267502613,0.26117213508400444
1214,0.27,1,3,1.7439916405433646,0.258098223615465,0.2602699578276388
1215,0.28,1,3,1.7327586206896552,0.26802507836990597,0.28021924071611287
1216,0.29000000000000004,1,3,1.702455590386625,0.29780564263322884,0.30721664907257035
1217,0.3,1,2,1.6930512016718913,0.3069487983281087,0.30596983889365975
1218,0.31,1,2,1.6993207941483803,0.30067920585161967,0.2990352642008391
1219,0.32,1,2,1.687042842215256,0.312957157784744,0.3092604085961031
1220,0.33,1,2,1.6661442006269593,0.3338557993730408,0.3358727569362547
1221,0.34,1,3,1.6674503657262278,0.3328108672936259,0.33511830804217085
1222,0.35000000000000003,1,2,1.6496865203761755,0.3503134796238245,0.34990442381223935
1223,0.36000000000000004,1,2,1.6371473354231976,0.3628526645768025,0.3594671572493522
1224,0.37,1,2,1.6308777429467085,0.36912225705329155,0.36875546842740475
1225,0.38,1,2,1.628526645768025,0.3714733542319749,0.3705825495041207
1226,0.39,1,2,1.6191222570532915,0.38087774294670845,0.38591869623297104
1227,0.4,1,2,1.6065830721003134,0.3934169278996865,0.3949729572466035
1228,0.41000000000000003,1,2,1.5977011494252873,0.40229885057471265,0.39503192133619774
1229,0.42000000000000004,1,2,1.581765935214211,0.41823406478578895,0.42045448636692834
1230,0.43,1,2,1.571055381400209,0.428944618599791,0.42234549183891185
1231,0.44,1,2,1.5726227795193313,0.42737722048066873,0.42453159630394893
1232,0.45,1,2,1.5438871473354232,0.4561128526645768,0.46230445668248427
1233,0.46,1,2,1.5339602925809823,0.4660397074190178,0.4691630950912409
1234,0.47000000000000003,1,2,1.5376175548589341,0.46238244514106586,0.4616462374548833
1235,0.48000000000000004,1,2,1.516980146290491,0.4830198537095089,0.48339932566016497
1236,0.49,1,2,1.4921630094043887,0.5078369905956113,0.5096643755526833
1237,0.5,1,2,1.5023510971786833,0.49764890282131663,0.4974802971121075
1238,0.51,1,2,1.4934691745036572,0.5065308254963428,0.5061828865827148
1239,0.52,1,2,1.4702194357366771,0.5297805642633229,0.5284878458901172
1240,0.53,1,2,1.4668234064785788,0.5331765935214211,0.5334269817430944
1241,0.54,1,2,1.4610762800417973,0.5389237199582028,0.5386763614872604
1242,0.55,1,2,1.4527168234064787,0.5472831765935214,0.5453282833813026
1243,0.56,1,2,1.4383490073145246,0.5616509926854755,0.5611036761339325
1244,0.5700000000000001,1,2,1.424503657262278,0.5754963427377221,0.5765374412991786
1245,0.5800000000000001,1,2,1.424503657262278,0.5754963427377221,0.572893619029881
1246,0.59,1,2,1.407262277951933,0.5927377220480669,0.5909738191632776
1247,0.6,1,2,1.4015151515151516,0.5984848484848485,0.6004758077112983
1248,0.61,1,2,1.3824451410658307,0.6175548589341693,0.6175127886218446
1249,0.62,1,2,1.37957157784744,0.6204284221525601,0.6223436291765999
1250,0.63,1,2,1.3722570532915361,0.627742946708464,0.625946537078317
1251,0.64,1,2,1.3607628004179728,0.6392371995820272,0.6368308814617182
1252,0.65,1,2,1.350835945663532,0.6491640543364682,0.6488880354608058
1253,0.66,1,2,1.3304597701149425,0.6695402298850575,0.6700996560148613
1254,0.67,1,2,1.3132183908045978,0.6867816091954023,0.6872646075876914
1255,0.68,1,2,1.3181818181818181,0.6818181818181818,0.6813753356426822
1256,0.6900000000000001,1,2,1.305903866248694,0.6940961337513062,0.6921571757842265
1257,0.7000000000000001,1,2,1.2917972831765936,0.7082027168234065,0.7082815154646863
1258,0.7100000000000001,1,2,1.2844827586206897,0.7155172413793104,0.7163592938593875
1259,0.72,1,2,1.2836990595611286,0.7163009404388715,0.7164098988035934
1260,0.73,1,2,1.278735632183908,0.7212643678160919,0.7210579713681846
1261,0.74,1,2,1.2591431556948798,0.7408568443051202,0.7417551049936656
1262,0.75,1,2,1.2547021943573669,0.7452978056426333,0.7440177542649864
1263,0.76,1,2,1.2421630094043887,0.7578369905956113,0.7570105670656232
1264,0.77,1,2,1.2306687565308254,0.7693312434691745,0.7690264622859274
1265,0.78,1,2,1.2168234064785788,0.7831765935214211,0.7826584186815082
1266,0.79,1,2,1.2173458725182864,0.7826541274817137,0.7805772696561515
1267,0.8,1,2,1.1977533960292581,0.8022466039707419,0.8014232527557609
1268,0.81,1,2,1.194096133751306,0.8059038662486938,0.8051973503848125
1269,0.8200000000000001,1,2,1.1846917450365726,0.8153082549634274,0.8146881836453673
1270,0.8300000000000001,1,2,1.1661442006269593,0.8338557993730408,0.8341165479005045
1271,0.8400000000000001,1,2,1.1567398119122256,0.8432601880877743,0.8423393657778857
1272,0.85,1,2,1.1436781609195403,0.8563218390804598,0.8554839584354326
1273,0.86,1,2,1.1316614420062696,0.8683385579937304,0.8679540918445895
1274,0.87,1,2,1.1280041797283176,0.8719958202716823,0.8726016092168556
1275,0.88,1,2,1.1170323928944619,0.8829676071055381,0.8832061092625888
1276,0.89,1,2,1.111546499477534,0.8884535005224661,0.8889389784213709
1277,0.9,1,2,1.0992685475444097,0.9007314524555904,0.900250904067142
1278,0.91,1,2,1.085423197492163,0.914576802507837,0.9145350403463951
1279,0.92,1,2,1.0786311389759666,0.9213688610240335,0.9209279977219835
1280,0.93,1,2,1.0687042842215255,0.9312957157784744,0.9307676836330788
1281,0.9400000000000001,1,2,1.0606060606060606,0.9393939393939394,0.9395404930336109
1282,0.9500000000000001,1,2,1.044148380355277,0.9558516196447231,0.9558585922603949
1283,0.9600000000000001,1,2,1.0433646812957158,0.9566353187042842,0.9567404440238255
1284,0.97,1,2,1.0336990595611286,0.9663009404388715,0.9663460378287184
1285,0.98,1,2,1.0214211076280042,0.9785788923719958,0.9786991083435574
1286,0.99,1,2,1.008881922675026,0.9911180773249739,0.9910783398726267
1287,0.01,56,0,0.0,0.008359456635318705,0.0
1288,0.02,21,0,0.0,0.018547544409613374,0.024621212121212124
1289,0.03,7,0,0.0,0.033176593521421105,0.04561688311688312
1290,0.04,1,9,3.722048066875653,0.04101358411703239,0.04445346320346321
1291,0.05,3,0,0.0,0.05172413793103448,0.0481511544011544
1292,0.060000000000000005,1,6,3.014367816091954,0.054075235109717866,0.05195107922380648
1293,0.06999999999999999,1,5,2.740073145245559,0.06530825496342738,0.06079658977386251
1294,0.08,1,5,2.58307210031348,0.07471264367816093,0.06492087457996548
1295,0.09,1,4,2.3753918495297808,0.08934169278996865,0.07453685834367654
1296,0.09999999999999999,1,4,2.359717868338558,0.09169278996865204,0.10474813733503568
1297,0.11,1,4,2.19435736677116,0.109717868338558,0.10021068503688825
1298,0.12,1,4,2.110240334378265,0.12199582027168233,0.14192478341700818
1299,0.13,1,3,2.0425809822361547,0.13610240334378265,0.14142126441591674
1300,0.14,1,4,2.0276907001044933,0.13871473354231975,0.1523535014880356
1301,0.15000000000000002,1,3,1.952194357366771,0.1536050156739812,0.14284757308082657
1302,0.16,1,3,1.935997910135841,0.1614420062695925,0.1686748690894758
1303,0.17,1,3,1.9090909090909092,0.1674503657262278,0.1656616068247313
1304,0.18000000000000002,1,3,1.868599791013584,0.1781609195402299,0.17805512237629453
1305,0.19,1,3,1.8492685475444097,0.1865203761755486,0.18333270254929374
1306,0.2,1,3,1.8171368861024033,0.2035005224660397,0.20125475869309006
1307,0.21000000000000002,1,3,1.8087774294670846,0.2082027168234065,0.20506976103531824
1308,0.22,1,3,1.79153605015674,0.2199582027168234,0.21736275040355943
1309,0.23,1,3,1.7808254963427377,0.227533960292581,0.22989732501433335
1310,0.24000000000000002,1,3,1.76619644723093,0.2390282131661442,0.23629130647133617
1311,0.25,1,3,1.7468652037617556,0.2557471264367816,0.2639127738419339
1312,0.26,1,3,1.7416405433646813,0.25992685475444094,0.26492166804571354
1313,0.27,1,3,1.7371995820271682,0.26410658307210033,0.25947581867765473
1314,0.28,1,3,1.7270114942528736,0.27377220480668757,0.27606321453004506
